1.2744,-7.8419,1.0247
6.8194,-4.8216,1.4087
6.6389,-4.6483,1.4109
6.4836,-4.6678,1.4263
6.6354,-4.7809,1.4248
6.4668,-5.3896,1.4469
6.3572,-5.3513,1.4414
6.2062,-5.9315,1.4337
6.3851,-5.8863,1.4452
6.3219,-5.8715,1.4413
-0.0038095,9.8048,0.55428
-1.6298,1.6995,0.38085
-1.5827,2.0485,0.41077
-1.9288,1.404,-2.2204e-16
-1.8602,1.0399,0.26531
-1.9288,1.2162,0.38456
-0.29448,5.1921,2.2788
-0.48938,6.7358,1.4317
-0.17122,5.0309,2.4338
-0.17088,5.031,2.4341
-1.6286,2.3848,0.98881
-0.0046563,5.0329,2.4954
-6.6752,-4.4993,1.3627
-6.6745,-4.4381,1.3722
-0.50658,4.1137,0.62908
-4.351,-2.398,1.3495
-6.2394,-6.163,1.4266
-6.3714,-5.8164,1.4312
-6.2085,-6.1633,1.4213
-6.8,-4.651,1.3683
-6.7963,-4.6476,1.4015
-2.2944,-0.18643,1.2989
-1.8152,-9.4095,1.3325
-1.8091,-9.8024,1.1974
-1.8335,-3.1466,0.1191
-5.8564,-3.7534,1.3658
-4.3771,-2.2749,1.346
-6.1732,-6.3367,1.4243
-1.6286,2.627,1.39
-2.3442,-0.189,1.3037
-0.47398,3.8098,0.5788
-1.7613,-9.5265,1.2939
-1.7688,-9.3447,1.3501
-1.6104,-9.4966,1.0905
-1.6933,-9.8039,1.1386
-1.785,-9.8047,1.1071
-1.951,-8.0648,1.519
-1.8253,-3.8054,0.13634
-1.8349,-3.0992,0.14939
-1.8291,-3.45,0.12704
-5.4358,-3.2987,1.352
-5.8809,-3.7474,1.3624
-6.1034,-3.9718,1.3676
-2.1627,-5.8926,1.3887
-6.4256,-5.9395,1.4471
-0.5986,1.4098,0.60974
-0.24612,5.2997,0.35574
-1.7284,-9.802,1.2112
-1.7236,-9.8048,1.1034
-1.6256,-9.4971,1.0729
-1.9783,-7.6947,1.355
-2.0895,-6.3372,0.5772
-1.8216,-4.1607,0.14565
-1.8253,-3.8456,0.16638
-0.59696,0.82904,0.46685
-5.4925,-3.3054,1.3513
-5.2132,-3.0743,1.3468
-4.8021,-2.5984,1.3442
-3.049,-5.8029,1.3991
-2.0722,0.04579,1.2914
-1.6041,4.2347,1.5289
0.48176,6.7358,1.4317
-2.0762,-6.2989,0.55064
-1.9865,-6.5608,1.4152
-5.2931,-3.0607,1.3488
-4.4605,-2.2299,1.3485
-5.5329,-3.299,1.3522
-5.7718,-3.5365,1.3557
-4.8165,-2.5857,1.3466
-2.9863,-5.9297,1.4221
-0.79074,4.2344,1.5211
-1.6212,2.6403,1.597
