0.4663	-5.71053e-17	0	
0.466113	-0.0131958	0	
0.465553	-0.0263809	0	
0.46462	-0.039545	0	
0.463315	-0.0526774	0	
0.461639	-0.0657676	0	
0.459593	-0.0788051	0	
0.457179	-0.0917795	0	
0.454398	-0.10468	0	
0.451254	-0.117497	0	
0.447748	-0.13022	0	
0.443884	-0.142839	0	
0.439664	-0.155343	0	
0.435092	-0.167723	0	
0.430171	-0.179968	0	
0.424906	-0.19207	0	
0.4193	-0.204017	0	
0.413359	-0.215801	0	
0.407086	-0.227412	0	
0.400488	-0.238841	0	
0.393569	-0.250079	0	
0.386334	-0.261116	0	
0.37879	-0.271944	0	
0.370943	-0.282555	0	
0.362798	-0.292939	0	
0.354363	-0.303088	0	
0.345644	-0.312995	0	
0.336648	-0.322651	0	
0.327383	-0.332049	0	
0.317855	-0.34118	0	
0.308073	-0.350038	0	
0.298044	-0.358616	0	
0.287776	-0.366907	0	
0.277277	-0.374904	0	
0.266557	-0.3826	0	
0.255623	-0.38999	0	
0.244484	-0.397068	0	
0.23315	-0.403828	0	
0.221629	-0.410264	0	
0.20993	-0.416371	0	
0.198063	-0.422145	0	
0.186038	-0.427581	0	
0.173863	-0.432675	0	
0.161549	-0.437421	0	
0.149106	-0.441818	0	
0.136543	-0.445861	0	
0.123871	-0.449546	0	
0.1111	-0.452871	0	
0.0982397	-0.455834	0	
0.0853008	-0.458432	0	
0.0722936	-0.460662	0	
0.0592284	-0.462523	0	
0.0461158	-0.464014	0	
0.0329663	-0.465133	0	
0.0197903	-0.46588	0	
0.00659854	-0.466253	0	
-0.00659854	-0.466253	0	
-0.0197903	-0.46588	0	
-0.0329663	-0.465133	0	
-0.0461158	-0.464014	0	
-0.0592284	-0.462523	0	
-0.0722936	-0.460662	0	
-0.0853008	-0.458432	0	
-0.0982397	-0.455834	0	
-0.1111	-0.452871	0	
-0.123871	-0.449546	0	
-0.136543	-0.445861	0	
-0.149106	-0.441818	0	
-0.161549	-0.437421	0	
-0.173863	-0.432675	0	
-0.186038	-0.427581	0	
-0.198063	-0.422145	0	
-0.20993	-0.416371	0	
-0.221629	-0.410264	0	
-0.23315	-0.403828	0	
-0.244484	-0.397068	0	
-0.255623	-0.38999	0	
-0.266557	-0.3826	0	
-0.277277	-0.374904	0	
-0.287776	-0.366907	0	
-0.298044	-0.358616	0	
-0.308073	-0.350038	0	
-0.317855	-0.34118	0	
-0.327383	-0.332049	0	
-0.336648	-0.322651	0	
-0.345644	-0.312995	0	
-0.354363	-0.303088	0	
-0.362798	-0.292939	0	
-0.370943	-0.282555	0	
-0.37879	-0.271944	0	
-0.386334	-0.261116	0	
-0.393569	-0.250079	0	
-0.400488	-0.238841	0	
-0.407086	-0.227412	0	
-0.413359	-0.215801	0	
-0.4193	-0.204017	0	
-0.424906	-0.19207	0	
-0.430171	-0.179968	0	
-0.435092	-0.167723	0	
-0.439664	-0.155343	0	
-0.443884	-0.142839	0	
-0.447748	-0.13022	0	
-0.451254	-0.117497	0	
-0.454398	-0.10468	0	
-0.457179	-0.0917795	0	
-0.459593	-0.0788051	0	
-0.461639	-0.0657676	0	
-0.463315	-0.0526774	0	
-0.46462	-0.039545	0	
-0.465553	-0.0263809	0	
-0.466113	-0.0131958	0	
-0.4663	1.74513e-15	0	
-0.466113	0.0131958	0	
-0.465553	0.0263809	0	
-0.46462	0.039545	0	
-0.463315	0.0526774	0	
-0.461639	0.0657676	0	
-0.459593	0.0788051	0	
-0.457179	0.0917795	0	
-0.454398	0.10468	0	
-0.451254	0.117497	0	
-0.447748	0.13022	0	
-0.443884	0.142839	0	
-0.439664	0.155343	0	
-0.435092	0.167723	0	
-0.430171	0.179968	0	
-0.424906	0.19207	0	
-0.4193	0.204017	0	
-0.413359	0.215801	0	
-0.407086	0.227412	0	
-0.400488	0.238841	0	
-0.393569	0.250079	0	
-0.386334	0.261116	0	
-0.37879	0.271944	0	
-0.370943	0.282555	0	
-0.362798	0.292939	0	
-0.354363	0.303088	0	
-0.345644	0.312995	0	
-0.336648	0.322651	0	
-0.327383	0.332049	0	
-0.317855	0.34118	0	
-0.308073	0.350038	0	
-0.298044	0.358616	0	
-0.287776	0.366907	0	
-0.277277	0.374904	0	
-0.266557	0.3826	0	
-0.255623	0.38999	0	
-0.244484	0.397068	0	
-0.23315	0.403828	0	
-0.221629	0.410264	0	
-0.20993	0.416371	0	
-0.198063	0.422145	0	
-0.186038	0.427581	0	
-0.173863	0.432675	0	
-0.161549	0.437421	0	
-0.149106	0.441818	0	
-0.136543	0.445861	0	
-0.123871	0.449546	0	
-0.1111	0.452871	0	
-0.0982397	0.455834	0	
-0.0853008	0.458432	0	
-0.0722936	0.460662	0	
-0.0592284	0.462523	0	
-0.0461158	0.464014	0	
-0.0329663	0.465133	0	
-0.0197903	0.46588	0	
-0.00659854	0.466253	0	
0.00659854	0.466253	0	
0.0197903	0.46588	0	
0.0329663	0.465133	0	
0.0461158	0.464014	0	
0.0592284	0.462523	0	
0.0722936	0.460662	0	
0.0853008	0.458432	0	
0.0982397	0.455834	0	
0.1111	0.452871	0	
0.123871	0.449546	0	
0.136543	0.445861	0	
0.149106	0.441818	0	
0.161549	0.437421	0	
0.173863	0.432675	0	
0.186038	0.427581	0	
0.198063	0.422145	0	
0.20993	0.416371	0	
0.221629	0.410264	0	
0.23315	0.403828	0	
0.244484	0.397068	0	
0.255623	0.38999	0	
0.266557	0.3826	0	
0.277277	0.374904	0	
0.287776	0.366907	0	
0.298044	0.358616	0	
0.308073	0.350038	0	
0.317855	0.34118	0	
0.327383	0.332049	0	
0.336648	0.322651	0	
0.345644	0.312995	0	
0.354363	0.303088	0	
0.362798	0.292939	0	
0.370943	0.282555	0	
0.37879	0.271944	0	
0.386334	0.261116	0	
0.393569	0.250079	0	
0.400488	0.238841	0	
0.407086	0.227412	0	
0.413359	0.215801	0	
0.4193	0.204017	0	
0.424906	0.19207	0	
0.430171	0.179968	0	
0.435092	0.167723	0	
