0.1	0.1	0.0244862121672176
0.1	0.2	0.00461191092162422
0.1	0.3	-0.0501937763690622
0.1	0.4	-0.0956089221422586
0.1	0.5	-0.135433606368847
0.1	0.6	-0.182895376139979
0.1	0.7	-0.228187111860792
0.1	0.8	-0.249310775063582
0.1	0.9	-0.268356052436828
0.1	1	-0.279459136543208
0.1	1.1	-0.285221190159383
0.1	1.2	-0.289652859421668
0.1	1.3	-0.284462604181556
0.1	1.4	-0.28168665644753
0.1	1.5	-0.28114898458715
0.1	1.6	-0.267495705852614
0.1	1.7	-0.248672316819021
0.1	1.8	-0.231282929851097
0.1	1.9	-0.219494609414494
0.1	2	-0.203922711501213
0.1	2.1	-0.195703012677768
0.1	2.2	-0.178051849444901
0.1	2.3	-0.154284364929687
0.1	2.4	-0.131123506286743
0.1	2.5	-0.127463025236765
0.1	2.6	-0.124776072214214
0.1	2.7	-0.10098681564926
0.1	2.8	-0.0813439618794659
0.1	2.9	-0.0666979083014561
0.1	3	-0.0672983388056179
0.1	3.1	-0.0652137306830711
0.1	3.2	-0.056571213886777
0.1	3.3	-0.0428142493630366
0.1	3.4	-0.0393377385177723
0.1	3.5	-0.0428463132026397
0.1	3.6	-0.0420398886254871
0.1	3.7	-0.0335576043554604
0.1	3.8	-0.0252325263410737
0.1	3.9	-0.0285343648801563
0.1	4	-0.0402059864837856
0.1	4.1	-0.0680699714266509
0.1	4.2	-0.104686141209079
0.1	4.3	-0.125448198940748
0.1	4.4	-0.140417411836666
0.1	4.5	-0.152972423003897
0.1	4.6	-0.163334379754229
0.1	4.7	-0.158674074464066
0.1	4.8	-0.149386509438753
0.1	4.9	-0.138979673732687
0.1	5	-0.133906561130581
0.1	5.1	-0.134837974966536
0.1	5.2	-0.125783238888088
0.1	5.3	-0.132202201369364
0.1	5.4	-0.119706496773163
0.1	5.5	-0.0850104542229949
0.1	5.6	-0.0621196619881078
0.1	5.7	-0.0300674904614793
0.1	5.8	0.0102116305111584
0.1	5.9	0.0355340247047322
0.1	6	0.0352014662506078
0.1	6.1	0.0271000633769006
0.1	6.2	0.0205600832791304
0.1	6.3	0.0373345845565619
0.1	6.4	0.053564530439315
0.1	6.5	0.0530160283595549
0.1	6.6	0.0259064903309242
0.1	6.7	-0.0027382230878543
0.1	6.8	-0.0256186071459496
0.1	6.9	-0.0546731408699491
0.1	7	-0.0884363066319171
0.1	7.1	-0.11162203932538
0.1	7.2	-0.130188489871712
0.1	7.3	-0.134395693418861
0.1	7.4	-0.144724119456555
0.1	7.5	-0.140815325966827
0.1	7.6	-0.135571907426372
0.1	7.7	-0.146919671015154
0.1	7.8	-0.140478617311002
0.1	7.9	-0.130262368736655
0.1	8	-0.113302343624784
0.1	8.1	-0.0827515203025288
0.1	8.2	-0.0488880567843484
0.1	8.3	-0.0147467728611578
0.1	8.4	0.00390746730780991
0.1	8.5	0.0198244460104874
0.1	8.6	0.0241258824008939
0.1	8.7	0.0288084281415504
0.1	8.8	0.0288110230319821
0.1	8.9	0.0502202078933853
0.1	9	0.0557409587263882
0.1	9.1	0.0733886187793786
0.1	9.2	0.0830559723600269
0.1	9.3	0.0943101916721402
0.1	9.4	0.110719839848068
0.1	9.5	0.110905517348167
0.1	9.6	0.0887956055296743
0.1	9.7	0.0631589711877387
0.1	9.8	0.0468222350978865
0.1	9.9	0.0418348923350439
0.1	10	0.0381830015458363
0.2	0.1	0.011082943378876
0.2	0.2	-0.0301373617718732
0.2	0.3	-0.0800466132661094
0.2	0.4	-0.112505276190674
0.2	0.5	-0.152331102800988
0.2	0.6	-0.189587938218241
0.2	0.7	-0.217548245309712
0.2	0.8	-0.239094729887073
0.2	0.9	-0.266264839861534
0.2	1	-0.283448186611056
0.2	1.1	-0.287493344331155
0.2	1.2	-0.294753159611527
0.2	1.3	-0.308433822894096
0.2	1.4	-0.294557501271036
0.2	1.5	-0.292588416387241
0.2	1.6	-0.275038779541588
0.2	1.7	-0.249673572968295
0.2	1.8	-0.239118610647709
0.2	1.9	-0.226054056859759
0.2	2	-0.220907037056552
0.2	2.1	-0.214973650971319
0.2	2.2	-0.20349186742475
0.2	2.3	-0.171566799896735
0.2	2.4	-0.137495294906471
0.2	2.5	-0.121132686658474
0.2	2.6	-0.107471708083342
0.2	2.7	-0.0800386076324543
0.2	2.8	-0.0665264565678769
0.2	2.9	-0.0637357003729451
0.2	3	-0.0672482470059091
0.2	3.1	-0.0658296945658974
0.2	3.2	-0.0443276590132094
0.2	3.3	-0.0238657301942631
0.2	3.4	-0.0236989331749859
0.2	3.5	-0.0482488830833666
0.2	3.6	-0.0504904724258947
0.2	3.7	-0.0453719366286431
0.2	3.8	-0.0385225378559366
0.2	3.9	-0.044600731550887
0.2	4	-0.0593989153534102
0.2	4.1	-0.0829866282906684
0.2	4.2	-0.105550072639784
0.2	4.3	-0.116250502659586
0.2	4.4	-0.132752104639388
0.2	4.5	-0.155431571555232
0.2	4.6	-0.166814263603028
0.2	4.7	-0.156496135790621
0.2	4.8	-0.147260166815413
0.2	4.9	-0.143453695956085
0.2	5	-0.132586167990127
0.2	5.1	-0.130899083947542
0.2	5.2	-0.127689172811174
0.2	5.3	-0.13447962734358
0.2	5.4	-0.127159792015492
0.2	5.5	-0.0990328010364698
0.2	5.6	-0.0825520700027502
0.2	5.7	-0.0573693734974962
0.2	5.8	-0.0147427618449191
0.2	5.9	0.0254809574919691
0.2	6	0.0354570236709404
0.2	6.1	0.0314861930569057
0.2	6.2	0.0244623360308439
0.2	6.3	0.0425398713124827
0.2	6.4	0.0473215255151285
0.2	6.5	0.0407972059031881
0.2	6.6	0.0152117915898027
0.2	6.7	-0.0187659320761699
0.2	6.8	-0.0436525619708681
0.2	6.9	-0.0638739130590132
0.2	7	-0.0837728322537001
0.2	7.1	-0.109011277713937
0.2	7.2	-0.132884966028141
0.2	7.3	-0.145247156716187
0.2	7.4	-0.149538638607002
0.2	7.5	-0.147021376411381
0.2	7.6	-0.131855878291393
0.2	7.7	-0.124012499407658
0.2	7.8	-0.137721840675241
0.2	7.9	-0.130174146474709
0.2	8	-0.0994519871515561
0.2	8.1	-0.0729633634592876
0.2	8.2	-0.0476954274044193
0.2	8.3	-0.0095600380319021
0.2	8.4	0.0130531666592049
0.2	8.5	0.0337913779728517
0.2	8.6	0.0447471982010793
0.2	8.7	0.0482582187607097
0.2	8.8	0.057790771392852
0.2	8.9	0.0621106024826869
0.2	9	0.0798409714641017
0.2	9.1	0.0971119784961479
0.2	9.2	0.107543323698656
0.2	9.3	0.11989294794898
0.2	9.4	0.126671048646627
0.2	9.5	0.124716229819516
0.2	9.6	0.118776343733608
0.2	9.7	0.0795104533516569
0.2	9.8	0.0566767880457988
0.2	9.9	0.0377335972155701
0.2	10	0.0244165992024341
0.3	0.1	-0.00404290961590007
0.3	0.2	-0.046990095511683
0.3	0.3	-0.0989913469364627
0.3	0.4	-0.135166634588589
0.3	0.5	-0.171014630131834
0.3	0.6	-0.204138466033843
0.3	0.7	-0.214917780672974
0.3	0.8	-0.236236222544967
0.3	0.9	-0.263416487605769
0.3	1	-0.288996523552702
0.3	1.1	-0.311236129726952
0.3	1.2	-0.304054986120728
0.3	1.3	-0.311862718183928
0.3	1.4	-0.315110409339916
0.3	1.5	-0.303895169980213
0.3	1.6	-0.279781620348467
0.3	1.7	-0.253941105646863
0.3	1.8	-0.239584968166792
0.3	1.9	-0.232438373203145
0.3	2	-0.222913499171817
0.3	2.1	-0.218149801886368
0.3	2.2	-0.20513451549087
0.3	2.3	-0.168408787815679
0.3	2.4	-0.143967186831825
0.3	2.5	-0.117296854384464
0.3	2.6	-0.0979999892250611
0.3	2.7	-0.0731288408710571
0.3	2.8	-0.0672547572889589
0.3	2.9	-0.0619542425404555
0.3	3	-0.0733217219796341
0.3	3.1	-0.0751449906265308
0.3	3.2	-0.0611679759917626
0.3	3.3	-0.0333183364433667
0.3	3.4	-0.033380663491465
0.3	3.5	-0.0569715937306954
0.3	3.6	-0.0588846665981054
0.3	3.7	-0.0705919983625533
0.3	3.8	-0.0754707745846252
0.3	3.9	-0.0835365673747058
0.3	4	-0.0823126448011502
0.3	4.1	-0.102546283159375
0.3	4.2	-0.108924154858357
0.3	4.3	-0.117606160301413
0.3	4.4	-0.14213650978795
0.3	4.5	-0.158145758301464
0.3	4.6	-0.160790645153414
0.3	4.7	-0.154067047299738
0.3	4.8	-0.15305068867132
0.3	4.9	-0.150856534336493
0.3	5	-0.143972018388744
0.3	5.1	-0.137885059539596
0.3	5.2	-0.138973385507614
0.3	5.3	-0.141159594744752
0.3	5.4	-0.143209701690612
0.3	5.5	-0.123364153958768
0.3	5.6	-0.0942859215887403
0.3	5.7	-0.0790012964060136
0.3	5.8	-0.0445749679174539
0.3	5.9	0.00161053903908888
0.3	6	0.021396175204485
0.3	6.1	0.0309714908203877
0.3	6.2	0.0350014539514267
0.3	6.3	0.0389730854299906
0.3	6.4	0.0392030715614383
0.3	6.5	0.0175237410685414
0.3	6.6	-0.0118941982027038
0.3	6.7	-0.0430313804134168
0.3	6.8	-0.0636488874752693
0.3	6.9	-0.0758708144016811
0.3	7	-0.106558287379992
0.3	7.1	-0.119088291518506
0.3	7.2	-0.122120128027587
0.3	7.3	-0.136867380776482
0.3	7.4	-0.140248833095896
0.3	7.5	-0.13262292177585
0.3	7.6	-0.10776224883615
0.3	7.7	-0.104081045466736
0.3	7.8	-0.111198732352033
0.3	7.9	-0.104138735330952
0.3	8	-0.0837515680019767
0.3	8.1	-0.0633512524336535
0.3	8.2	-0.0337376244937835
0.3	8.3	0.00505988144064401
0.3	8.4	0.0399395846979097
0.3	8.5	0.0633909230009772
0.3	8.6	0.0768603701416512
0.3	8.7	0.0685765464279904
0.3	8.8	0.0667534122393364
0.3	8.9	0.0793395410008986
0.3	9	0.0927240161689031
0.3	9.1	0.114710357583003
0.3	9.2	0.122768998889677
0.3	9.3	0.132422785201322
0.3	9.4	0.141439833389126
0.3	9.5	0.140310258463091
0.3	9.6	0.127214838827946
0.3	9.7	0.0916316222425427
0.3	9.8	0.0610438635338005
0.3	9.9	0.0429283387568907
0.3	10	0.0246304072256524
0.4	0.1	-0.00906893194215825
0.4	0.2	-0.0395420005183775
0.4	0.3	-0.0848902103011643
0.4	0.4	-0.132423121235711
0.4	0.5	-0.176045327685338
0.4	0.6	-0.20529344939398
0.4	0.7	-0.214037545187846
0.4	0.8	-0.232679473489962
0.4	0.9	-0.262390659905744
0.4	1	-0.2940015562417
0.4	1.1	-0.316885890062719
0.4	1.2	-0.318559665235395
0.4	1.3	-0.309318015101914
0.4	1.4	-0.311504483178001
